year,month,week,day,date,skyCover_7h,skyCover_14h,skyCover_19h,temp_7h,temp_14h,temp_19h,temp_dailyMean,temp_dailyMax,temp_dailyMin,hum_7h,hum_14h,hum_19h,windBeauf_7h,windBeauf_14h,windBeauf_19h,precip
2017,2,5,2,2017-02-02,10,10,10,-1.1,0.5,-0.5,-0.4,0.6,-1.3,96.0,91.0,97.0,1,2,1,0
2017,2,5,3,2017-02-03,10,10,10,0.0,1.8,1.0,0.7,1.9,-0.5,98.0,92.0,100.0,1,1,1,0
2017,2,5,4,2017-02-04,9,2,10,0.3,5.6,2.5,2.9,5.7,0.0,94.0,78.0,94.0,2,1,2,0
2017,2,5,5,2017-02-05,6,4,9,5.6,11.1,5.2,6.9,12.1,1.6,72.0,41.0,74.0,3,1,2,4.1
2017,2,6,6,2017-02-06,10,10,10,3.2,3.4,2.3,3.7,5.2,2.1,96.0,92.0,91.0,2,2,3,8
2017,2,6,7,2017-02-07,10,2,1,0.5,3.3,0.6,2.1,3.9,0.3,85.0,63.0,72.0,2,3,2,0
2017,2,6,8,2017-02-08,10,10,10,-1.5,-1.6,-2.3,-0.9,0.6,-2.3,80.0,71.0,73.0,2,2,2,0
2017,2,6,9,2017-02-09,10,9,10,-3.5,0.2,-0.6,-1.7,0.3,-3.6,84.0,74.0,80.0,2,2,2,Spuren
2017,2,6,10,2017-02-10,10,9,9,0.2,1.7,1.5,0.9,2.4,-0.7,88.0,64.0,65.0,3,4,3,0
2017,2,6,11,2017-02-11,7,9,9,-0.4,1.5,1.4,1.3,3.1,-0.5,84.0,79.0,75.0,3,3,3,Spuren
2017,2,6,12,2017-02-12,9,10,9,0.3,2.7,2.2,1.7,3.3,0.1,79.0,68.0,68.0,3,3,2,0
2017,2,7,13,2017-02-13,0,0,0,-2.5,4.3,,1.0,4.4,-2.5,90.0,61.0,72.0,1,3,2,0
2017,2,7,14,2017-02-14,1,0,0,-3.0,5.3,1.7,1.4,5.9,-3.1,90.0,68.0,83.0,2,2,2,0
2017,2,7,15,2017-02-15,0,1,0,-2.7,9.2,3.7,3.5,9.7,-2.8,94.0,46.0,61.0,1,2,2,0
2017,2,7,16,2017-02-16,0,1,10,-2.3,4.4,-0.2,1.2,4.7,-2.3,94.0,73.0,96.0,1,2,1,0
2017,2,7,17,2017-02-17,10,9,7,-2.0,4.8,4.3,2.1,6.2,-2.0,98.0,86.0,85.0,2,1,3,0.2
2017,2,7,18,2017-02-18,10,10,4,4.2,6.2,3.8,5.0,6.3,3.6,86.0,79.0,88.0,3,3,2,2.4
2017,2,7,19,2017-02-19,1,9,3,-1.5,5.6,2.1,2.3,6.1,-1.6,97.0,80.0,89.0,1,1,1,0
2017,2,8,20,2017-02-20,10,4,2,3.6,,4.8,4.7,9.4,0.0,82.0,66.0,82.0,3,4,1,4
2017,2,8,21,2017-02-21,9,10,7,8.6,10.4,10.5,7.7,11.4,3.9,81.0,80.0,73.0,5,4,3,4.4
2017,2,8,22,2017-02-22,10,9,5,7.2,14.3,11.6,10.4,14.8,5.9,96.0,60.0,66.0,2,5,4,1.7
2017,2,8,23,2017-02-23,9,9,9,11.5,18.4,11.9,14.7,18.8,10.5,66.0,30.0,60.0,4,4,2,1.6
2017,2,8,24,2017-02-24,9,9,6,,10.7,6.5,11.2,15.9,6.5,71.0,39.0,53.0,4,4,3,0
2017,2,8,25,2017-02-25,4,5,9,1.0,8.8,4.8,5.4,9.8,0.9,73.0,38.0,55.0,3,3,1,0
2017,2,8,26,2017-02-26,9,10,9,1.1,9.4,8.8,5.1,10.1,0.0,75.0,46.0,46.0,1,2,2,0
2017,2,9,27,2017-02-27,3,9,8,0.0,11.0,11.1,6.6,13.6,-0.5,86.0,47.0,37.0,0,3,2,0
2017,2,9,28,2017-02-28,9,9,10,2.7,11.3,8.7,6.9,11.5,2.3,76.0,51.0,62.0,1,2,2,0.9
2017,3,9,1,2017-03-01,10,5,1,5.8,11.3,8.2,8.8,11.9,5.7,65.0,38.0,48.0,4,4,3,0.5
2017,3,9,2,2017-03-02,10,8,3,5.6,12.3,9.8,8.4,13.4,3.3,81.0,47.0,43.0,2,4,3,0.2
2017,3,9,3,2017-03-03,6,9,6,3.9,14.8,10.6,9.0,15.1,2.9,61.0,34.0,60.0,3,3,3,0
2017,3,9,4,2017-03-04,8,2,9,5.3,20.1,15.0,12.8,20.6,5.0,85.0,28.0,47.0,2,4,4,0
2017,3,9,5,2017-03-05,7,10,9,10.7,13.0,8.9,12.0,15.0,8.9,55.0,43.0,80.0,3,2,2,0.1
2017,3,10,6,2017-03-06,9,7,9,7.0,11.7,9.2,8.4,12.3,4.5,68.0,38.0,55.0,4,3,2,Spuren
2017,3,10,7,2017-03-07,9,8,7,40.0,8.7,6.9,7.4,10.9,3.8,79.0,65.0,72.0,2,3,3,1.6
2017,3,10,8,2017-03-08,5,3,3,3.5,11.1,6.7,7.8,12.1,3.4,76.0,46.0,62.0,3,2,2,2.7
2017,3,10,9,2017-03-09,10,9,9,7.8,13.3,11.0,8.7,13.4,3.9,88.0,55.0,71.0,3,2,2,3.2
2017,3,10,10,2017-03-10,7,10,10,6.6,7.1,6.8,8.4,11.0,5.7,70.0,74.0,66.0,4,4,4,1.1
2017,3,10,11,2017-03-11,8,6,9,5.3,10.2,8.3,7.8,10.9,4.6,71.0,42.0,48.0,3,3,3,Spuren
2017,3,10,12,2017-03-12,3,5,9,3.0,7.2,6.7,5.8,8.6,2.9,74.0,49.0,55.0,2,3,2,0
2017,3,11,13,2017-03-13,0,1,4,1.2,10.5,6.4,6.2,11.5,0.8,78.0,47.0,62.0,2,3,2,0
2017,3,11,14,2017-03-14,9,7,3,3.4,12.5,9.9,7.4,13.4,1.4,78.0,42.0,55.0,1,4,2,0
2017,3,11,15,2017-03-15,4,10,6,9.0,50.4,11.7,9.7,13.2,6.1,62.0,57.0,55.0,2,3,3,0
2017,3,11,16,2017-03-16,8,4,3,7.6,16.5,13.1,11.4,17.3,5.5,69.0,25.0,46.0,1,4,2,0
2017,3,11,17,2017-03-17,2,7,7,4.8,20.0,13.8,12.0,20.5,3.5,75.0,32.0,53.0,1,2,2,9
2017,3,11,18,2017-03-18,10,10,9,7.7,10.3,10.1,10.3,13.8,6.8,86.0,72.0,73.0,1,6,6,17.4
2017,3,11,19,2017-03-19,10,10,9,6.0,9.0,11.4,8.6,11.6,5.5,81.0,86.0,83.0,3,1,2,4.6
2017,3,12,20,2017-03-20,9,7,5,11.5,16.8,52.8,14.3,17.6,10.9,74.0,52.0,66.0,2,4,2,0
2017,3,12,21,2017-03-21,9,9,8,11.1,70.4,14.4,12.9,18.2,7.6,76.0,46.0,62.0,3,2,2,0
2017,3,12,22,2017-03-22,10,10,9,10.9,8.4,7.0,10.7,14.4,7.0,76.0,78.0,77.0,2,3,2,Spuren
2017,3,12,23,2017-03-23,10,9,4,5.6,10.2,7.6,7.7,11.0,4.4,87.0,71.0,83.0,1,2,1,0
2017,3,12,24,2017-03-24,10,10,9,8.5,11.2,10.2,9.4,12.4,6.3,80.0,66.0,64.0,2,2,2,0
2017,3,12,25,2017-03-25,7,7,6,6.1,13.1,9.2,9.6,14.4,4.8,67.0,37.0,49.0,3,2,2,0
2017,3,12,26,2017-03-26,4,1,1,5.2,11.4,7.3,8.2,12.0,4.3,64.0,28.0,46.0,2,3,2,0
2017,3,13,27,2017-03-27,0,0,2,40.0,14.0,10.4,8.3,15.7,0.8,71.0,31.0,41.0,0,2,1,0
2017,3,13,28,2017-03-28,1,0,1,5.6,19.8,14.6,12.1,21.5,2.7,55.0,24.0,45.0,1,1,2,0
2017,3,13,29,2017-03-29,3,4,4,14.3,22.3,17.3,16.6,22.5,10.7,44.0,33.0,44.0,4,3,3,0
2017,3,13,30,2017-03-30,9,9,6,14.1,18.4,15.7,17.3,20.5,14.0,55.0,44.0,53.0,3,2,2,0
2017,3,13,31,2017-03-31,6,3,1,9.2,21.8,18.0,14.9,22.3,7.5,76.0,38.0,47.0,1,3,3,0
2017,4,13,1,2017-04-01,0,0,1,12.4,22.8,19.3,17.0,23.7,10.2,58.0,32.0,41.0,2,4,3,0
2017,4,13,2,2017-04-02,0,1,1,11.5,23.1,18.6,16.5,24.6,8.3,62.0,33.0,37.0,1,2,2,0
2017,4,14,3,2017-04-03,1,3,5,,20.7,16.7,15.5,22.0,8.9,64.0,43.0,54.0,2,3,3,0.2
2017,4,14,4,2017-04-04,6,7,9,11.0,17.9,14.1,14.0,18.2,9.7,72.0,46.0,53.0,2,3,4,2
2017,4,14,5,2017-04-05,10,8,7,9.0,13.1,12.4,11.7,14.3,9.0,83.0,64.0,62.0,4,4,4,3
2017,4,14,6,2017-04-06,2,6,4,7.7,,9.4,9.8,13.0,6.6,59.0,42.0,44.0,3,4,3,2.6
2017,4,14,7,2017-04-07,10,10,10,5.7,7.6,8.3,7.6,9.5,5.6,83.0,92.0,87.0,3,3,3,14.5
2017,4,14,8,2017-04-08,10,9,10,10.4,14.0,13.6,11.8,15.4,8.2,76.0,65.0,60.0,3,4,2,Spuren
2017,4,14,9,2017-04-09,1,2,0,8.9,18.1,13.7,12.3,19.0,5.5,84.0,41.0,55.0,1,2,2,0
2017,4,15,10,2017-04-10,0,1,5,,21.2,17.8,14.4,22.8,6.0,76.0,44.0,51.0,0,2,2,0.1
2017,4,15,11,2017-04-11,10,8,8,9.3,13.3,10.9,13.7,18.0,9.3,66.0,44.0,48.0,4,4,2,0
2017,4,15,12,2017-04-12,10,8,9,7.9,16.9,60.4,11.2,17.7,4.7,63.0,39.0,48.0,2,2,2,0.4
2017,4,15,13,2017-04-13,10,9,9,,12.5,10.0,12.5,15.1,9.9,87.0,74.0,72.0,1,3,1,3.1
2017,4,15,14,2017-04-14,9,9,6,10.5,13.9,11.1,12.3,15.2,9.4,72.0,50.0,68.0,2,2,1,Spuren
2017,4,15,15,2017-04-15,9,9,9,9.8,15.7,14.4,11.6,16.9,6.2,79.0,48.0,58.0,2,4,2,0.7
2017,4,15,16,2017-04-16,9,9,9,40.0,,8.3,11.4,14.5,8.3,76.0,38.0,68.0,2,3,3,0.1
2017,4,16,17,2017-04-17,9,9,10,6.5,9.6,7.5,8.9,11.9,5.9,86.0,70.0,91.0,3,3,2,19.2
2017,4,16,18,2017-04-18,6,9,9,5.4,9.5,4.5,7.3,10.7,3.8,79.0,57.0,87.0,3,4,3,2.5
2017,4,16,19,2017-04-19,10,10,10,1.0,1.5,1.4,2.7,4.5,0.9,88.0,93.0,95.0,4,4,5,14.5
2017,4,16,20,2017-04-20,10,10,9,2.3,4.8,,3.5,5.5,1.4,63.0,53.0,51.0,4,4,3,Spuren
2017,4,16,21,2017-04-21,5,6,2,3.9,12.3,9.3,7.4,12.9,1.8,57.0,44.0,50.0,3,4,3,0
2017,4,16,22,2017-04-22,10,10,10,10.2,12.9,,9.8,14.0,5.6,49.0,54.0,90.0,4,4,2,3.6
2017,4,16,23,2017-04-23,8,5,8,6.1,10.0,9.1,8.6,11.9,5.3,71.0,52.0,48.0,3,3,3,Spuren
2017,4,17,24,2017-04-24,3,3,4,7.8,14.3,13.5,10.1,16.7,3.4,55.0,46.0,50.0,2,2,2,0
2017,4,17,25,2017-04-25,5,5,7,9.1,21.1,16.2,13.4,22.2,4.5,80.0,42.0,58.0,2,2,2,0
2017,4,17,26,2017-04-26,9,9,10,,15.7,8.9,12.9,17.2,8.6,81.0,64.0,79.0,2,2,2,0.6
2017,4,17,27,2017-04-27,10,10,10,5.8,7.7,7.3,7.3,9.0,5.5,92.0,80.0,89.0,2,2,2,4.3
2017,4,17,28,2017-04-28,10,10,9,4.4,6.2,5.9,5.8,7.3,4.3,92.0,87.0,84.0,2,2,3,1.1
2017,4,17,29,2017-04-29,1,7,6,7.0,13.2,10.4,9.1,14.2,3.9,74.0,44.0,60.0,4,3,2,0
2017,4,17,30,2017-04-30,0,6,1,7.8,,13.0,9.8,16.8,2.7,73.0,41.0,50.0,1,3,3,0
2017,5,18,1,2017-05-01,9,5,9,9.7,16.6,15.3,13.6,17.6,9.6,71.0,50.0,55.0,4,4,3,3.7
2017,5,18,2,2017-05-02,10,7,2,7.7,17.4,14.5,12.3,18.6,6.0,78.0,46.0,56.0,4,2,2,0
2017,5,18,3,2017-05-03,3,10,7,11.5,15.9,11.1,11.4,16.2,6.6,76.0,66.0,97.0,1,2,1,5.2
2017,5,18,4,2017-05-04,9,10,2,41.6,14.8,12.2,11.3,16.0,6.5,97.0,77.0,98.0,1,2,1,2.2
2017,5,18,5,2017-05-05,8,7,10,11.5,17.2,14.6,13.3,18.1,8.5,84.0,60.0,68.0,3,3,4,Spuren
2017,5,18,6,2017-05-06,9,4,9,13.1,21.6,19.3,16.0,22.3,9.7,78.0,52.0,51.0,2,3,3,Spuren
2017,5,18,7,2017-05-07,9,8,9,13.7,15.7,14.0,16.2,19.4,13.0,84.0,86.0,84.0,2,3,4,4
2017,5,19,8,2017-05-08,9,9,10,13.6,19.9,12.6,15.7,20.1,11.2,81.0,36.0,84.0,3,3,5,7
2017,5,19,9,2017-05-09,10,10,4,7.1,9.1,7.1,9.4,12.6,6.1,96.0,55.0,54.0,3,3,3,0.5
2017,5,19,10,2017-05-10,8,8,1,6.3,14.7,13.0,8.7,16.6,0.8,69.0,47.0,53.0,0,2,3,0
2017,5,19,11,2017-05-11,1,2,9,8.9,20.7,20.2,13.5,22.6,4.3,78.0,48.0,53.0,2,2,3,0
2017,5,19,12,2017-05-12,9,6,9,15.6,23.4,19.9,18.1,25.2,10.9,72.0,47.0,57.0,1,3,1,0
2017,5,19,13,2017-05-13,9,7,9,16.6,22.2,18.2,17.3,22.3,12.3,73.0,57.0,67.0,4,4,2,2.3
2017,5,19,14,2017-05-14,1,9,9,17.0,22.6,18.6,18.1,24.4,11.8,68.0,58.0,70.0,1,3,1,0.1
2017,5,20,15,2017-05-15,9,9,9,,20.8,17.2,18.5,21.7,15.3,75.0,64.0,79.0,2,2,2,1
2017,5,20,16,2017-05-16,7,2,8,17.0,23.0,19.9,18.2,23.8,12.6,68.0,43.0,55.0,1,2,2,0
2017,5,20,17,2017-05-17,7,2,1,17.2,22.4,20.4,19.2,24.3,14.1,66.0,40.0,38.0,1,1,2,0
2017,5,20,18,2017-05-18,3,5,1,18.4,26.4,23.2,19.2,27.0,11.4,55.0,34.0,40.0,3,4,3,0
2017,5,20,19,2017-05-19,1,1,1,19.6,107.6,24.3,21.9,27.8,15.9,54.0,40.0,42.0,3,4,4,0
2017,5,20,20,2017-05-20,9,10,10,56.0,15.2,15.5,18.8,24.3,13.3,65.0,61.0,61.0,3,4,4,11.7
2017,5,20,21,2017-05-21,10,6,6,12.6,68.8,16.6,15.8,19.4,12.2,87.0,64.0,68.0,4,4,4,0
2017,5,21,22,2017-05-22,1,5,8,16.7,22.8,20.4,18.5,24.1,12.9,55.0,51.0,63.0,2,2,1,Spuren
2017,5,21,23,2017-05-23,9,5,6,18.0,25.4,21.6,20.4,26.2,14.6,74.0,40.0,59.0,1,2,2,1.2
2017,5,21,24,2017-05-24,9,8,9,16.8,19.8,,18.1,21.7,14.4,76.0,58.0,46.0,2,3,3,4.6
2017,5,21,25,2017-05-25,8,9,2,12.5,,16.4,14.8,18.1,11.5,70.0,57.0,56.0,4,3,3,Spuren
2017,5,21,26,2017-05-26,2,5,1,16.6,21.8,20.7,17.5,23.6,11.3,59.0,42.0,45.0,2,3,2,0
2017,5,21,27,2017-05-27,0,2,1,19.0,24.6,21.3,19.5,25.4,13.5,60.0,41.0,43.0,2,2,2,0
2017,5,21,28,2017-05-28,0,0,1,17.6,24.2,88.8,18.8,25.4,12.1,61.0,40.0,41.0,1,3,3,0
2017,5,22,29,2017-05-29,8,3,5,17.3,27.7,25.2,21.0,29.3,12.6,66.0,34.0,45.0,1,1,2,0
2017,5,22,30,2017-05-30,4,3,6,21.3,31.3,27.8,25.0,32.4,17.6,67.0,40.0,44.0,1,3,2,Spuren
2017,5,22,31,2017-05-31,6,8,7,22.7,24.5,23.4,24.0,28.5,19.5,64.0,61.0,64.0,3,2,2,Spuren
2017,6,22,1,2017-06-01,7,6,8,20.1,26.0,23.4,23.0,27.0,19.0,57.0,42.0,46.0,2,2,1,0
2017,6,22,2,2017-06-02,3,3,3,20.2,27.1,24.4,22.2,28.0,16.3,48.0,40.0,55.0,1,2,0,0
2017,6,22,3,2017-06-03,4,5,4,21.2,27.4,24.1,22.7,28.7,16.6,65.0,40.0,59.0,1,2,2,Spuren
2017,6,22,4,2017-06-04,7,10,9,22.4,,17.1,22.0,27.0,16.9,65.0,53.0,88.0,2,4,3,2.4
2017,6,23,5,2017-06-05,3,1,3,17.9,24.1,22.0,19.1,25.5,12.6,59.0,42.0,56.0,2,2,3,0
2017,6,23,6,2017-06-06,4,9,10,20.7,27.4,20.5,21.6,27.7,15.5,69.0,46.0,69.0,1,4,3,0.7
2017,6,23,7,2017-06-07,9,9,7,14.9,18.7,16.3,17.5,20.5,14.5,60.0,43.0,57.0,3,3,3,Spuren
2017,6,23,8,2017-06-08,1,6,4,16.2,22.2,20.3,18.0,24.2,11.7,52.0,37.0,39.0,3,2,1,0
2017,6,23,9,2017-06-09,3,2,8,17.6,26.6,24.0,19.5,27.4,11.5,56.0,34.0,40.0,1,4,3,4.8
2017,6,23,10,2017-06-10,9,5,6,15.8,23.9,21.7,20.5,25.4,15.5,88.0,39.0,41.0,2,3,3,0
2017,6,23,11,2017-06-11,1,3,7,19.2,25.5,23.2,19.6,26.6,12.6,65.0,35.0,41.0,1,2,1,0
2017,6,24,12,2017-06-12,7,7,7,18.7,31.6,27.4,23.1,31.8,14.3,64.0,36.0,49.0,1,4,3,0
2017,6,24,13,2017-06-13,1,1,3,19.5,28.3,25.3,23.6,29.0,18.2,,,,3,4,3,0
2017,6,24,14,2017-06-14,5,3,3,18.4,,23.4,21.2,26.7,15.6,55.0,35.0,36.0,3,2,2,0
2017,6,24,15,2017-06-15,1,1,1,19.5,28.3,25.4,21.2,29.2,13.2,53.0,28.0,32.0,1,2,2,5.2
2017,6,24,16,2017-06-16,9,9,9,18.3,26.4,,22.8,28.6,16.9,93.0,37.0,55.0,2,4,3,2.8
2017,6,24,17,2017-06-17,4,8,10,16.1,20.3,61.2,18.0,21.9,14.0,65.0,39.0,72.0,4,4,2,0.7
2017,6,24,18,2017-06-18,4,5,1,18.6,24.1,22.7,19.6,25.1,14.0,61.0,39.0,43.0,3,3,2,0
2017,6,25,19,2017-06-19,1,1,1,20.8,28.0,25.7,21.5,29.5,13.4,60.0,36.0,39.0,1,1,1,0
2017,6,25,20,2017-06-20,0,1,5,21.3,32.8,30.3,24.7,34.0,15.3,62.0,32.0,35.0,1,3,3,0
2017,6,25,21,2017-06-21,1,7,8,24.5,29.6,27.7,26.6,30.4,22.7,,,,2,2,2,0
2017,6,25,22,2017-06-22,1,3,6,23.1,32.9,31.0,26.6,34.6,18.5,62.0,37.0,38.0,1,2,3,1.8
2017,6,25,23,2017-06-23,9,8,7,21.1,30.4,116.4,25.2,31.6,18.8,82.0,38.0,40.0,1,2,2,6.1
2017,6,25,24,2017-06-24,3,1,3,24.0,31.2,28.8,25.3,32.0,18.6,54.0,36.0,46.0,2,4,3,0
2017,6,25,25,2017-06-25,9,10,7,23.5,24.2,19.8,23.8,28.8,18.8,54.0,62.0,83.0,2,3,2,6.4
2017,6,26,26,2017-06-26,5,5,1,21.9,28.3,27.2,24.8,30.2,19.4,64.0,39.0,43.0,3,3,2,0
2017,6,26,27,2017-06-27,7,8,8,22.0,27.0,27.3,24.6,31.1,18.1,72.0,53.0,47.0,1,1,2,0
2017,6,26,28,2017-06-28,4,9,8,23.5,32.8,27.9,26.1,33.4,18.7,66.0,39.0,40.0,1,4,4,0.3
2017,6,26,29,2017-06-29,5,9,9,21.9,20.1,23.5,23.3,27.9,18.7,,,,2,4,3,1
2017,6,26,30,2017-06-30,1,4,9,20.0,26.2,22.3,22.5,27.0,17.9,51.0,34.0,49.0,5,2,3,Spuren
2017,7,26,1,2017-07-01,10,5,7,16.9,24.8,23.7,20.9,26.3,15.4,67.0,39.0,37.0,4,4,3,0.3
2017,7,26,2,2017-07-02,8,9,7,19.3,20.3,20.5,20.1,23.8,16.3,60.0,67.0,63.0,4,4,4,1.3
2017,7,27,3,2017-07-03,7,7,4,,24.5,21.9,20.8,25.8,15.7,85.0,39.0,51.0,2,3,3,0
2017,7,27,4,2017-07-04,5,8,8,,25.1,,21.3,27.7,14.8,53.0,41.0,43.0,2,3,2,Spuren
2017,7,27,5,2017-07-05,1,5,5,21.9,31.3,29.0,23.8,32.7,14.8,56.0,28.0,32.0,1,2,2,0.2
2017,7,27,6,2017-07-06,1,2,3,20.7,29.5,26.7,24.4,30.9,17.8,65.0,37.0,46.0,1,2,3,0.1
2017,7,27,7,2017-07-07,3,5,5,21.6,29.0,28.5,24.9,31.0,18.8,62.0,44.0,38.0,2,1,3,0.2
2017,7,27,8,2017-07-08,2,9,6,25.2,24.0,27.7,26.5,31.9,21.1,,,,4,3,2,0.6
2017,7,27,9,2017-07-09,2,8,7,24.0,124.4,24.0,25.8,32.1,19.4,,,,1,2,2,4.1
2017,7,28,10,2017-07-10,9,3,9,20.8,30.0,22.3,24.8,31.5,18.1,81.0,56.0,84.0,2,3,1,18.8
2017,7,28,11,2017-07-11,9,6,8,20.1,27.7,26.2,24.1,28.7,19.5,,,,3,4,2,0
2017,7,28,12,2017-07-12,5,8,9,22.4,29.8,24.0,24.7,29.9,19.4,,,,2,2,1,0.2
2017,7,28,13,2017-07-13,7,2,1,18.8,23.8,21.4,21.2,24.8,17.5,64.0,30.0,33.0,3,3,3,0
2017,7,28,14,2017-07-14,5,7,7,16.4,21.9,21.3,17.8,23.7,11.9,56.0,42.0,47.0,1,2,2,0.9
2017,7,28,15,2017-07-15,9,9,6,16.4,18.6,15.5,18.0,21.3,14.7,72.0,58.0,73.0,3,3,3,1.4
2017,7,28,16,2017-07-16,0,6,9,16.9,23.6,22.0,19.3,24.7,13.9,65.0,40.0,49.0,3,2,2,0
2017,7,29,17,2017-07-17,3,4,7,19.7,27.7,25.4,21.4,28.8,13.9,59.0,32.0,40.0,1,1,1,0
2017,7,29,18,2017-07-18,1,5,1,21.4,30.9,27.5,23.7,31.3,16.1,62.0,30.0,36.0,1,3,3,0
2017,7,29,19,2017-07-19,5,5,9,22.1,31.1,,25.3,32.4,18.1,58.0,35.0,56.0,1,3,1,Spuren
2017,7,29,20,2017-07-20,5,5,9,20.9,33.1,29.9,25.3,34.6,16.0,69.0,29.0,39.0,1,2,3,8
2017,7,29,21,2017-07-21,4,4,4,20.7,28.4,26.7,24.3,30.6,18.0,74.0,46.0,48.0,3,2,2,Spuren
2017,7,29,22,2017-07-22,8,4,7,22.8,31.4,28.1,25.9,32.2,19.5,64.0,36.0,44.0,2,2,3,0
2017,7,29,23,2017-07-23,9,6,8,,27.7,21.2,24.9,29.6,20.1,74.0,43.0,90.0,1,3,3,8.6
2017,7,30,24,2017-07-24,10,9,9,18.3,20.2,18.4,20.7,23.0,18.3,91.0,84.0,91.0,1,1,2,11.6
2017,7,30,25,2017-07-25,5,9,4,16.5,21.1,19.0,18.8,22.4,15.1,66.0,48.0,56.0,4,4,4,Spuren
2017,7,30,26,2017-07-26,9,9,7,17.0,18.4,16.7,17.1,20.1,14.1,60.0,61.0,75.0,3,4,4,9
2017,7,30,27,2017-07-27,10,9,9,14.6,20.3,19.1,17.4,20.8,14.0,92.0,69.0,74.0,4,3,2,0.4
2017,7,30,28,2017-07-28,9,5,9,20.4,25.4,21.4,22.6,27.3,17.8,68.0,45.0,58.0,3,4,4,0
2017,7,30,29,2017-07-29,1,5,7,19.3,28.3,26.4,22.2,29.9,14.5,70.0,38.0,47.0,1,2,2,0
2017,7,30,30,2017-07-30,1,0,9,20.9,131.2,28.4,25.2,33.3,17.1,74.0,42.0,54.0,2,2,1,Spuren
2017,7,31,31,2017-07-31,4,6,1,24.5,32.3,29.5,26.7,33.6,19.8,,,,2,2,2,0
2017,8,31,1,2017-08-01,0,0,0,26.3,35.4,31.8,28.9,36.0,21.7,,,,2,4,3,0
2017,8,31,2,2017-08-02,7,1,7,26.6,32.9,29.6,30.0,34.7,25.3,,,,3,2,2,Spuren
2017,8,31,3,2017-08-03,7,3,8,24.8,37.5,29.7,29.6,38.4,20.7,,,,1,3,3,0
2017,8,31,4,2017-08-04,7,1,5,26.1,32.6,30.5,28.5,34.2,22.8,,,,1,2,2,Spuren
2017,8,31,5,2017-08-05,9,8,1,23.9,28.2,28.0,27.8,31.8,23.8,,,,2,1,2,0.3
2017,8,31,6,2017-08-06,9,8,10,22.2,,18.1,23.1,28.0,18.1,,,,2,2,3,10.1
2017,8,32,7,2017-08-07,1,4,6,18.0,24.8,23.0,21.3,26.4,16.1,70.0,40.0,44.0,3,2,1,0
2017,8,32,8,2017-08-08,9,9,1,18.1,23.7,23.9,21.4,25.9,16.8,85.0,60.0,65.0,3,4,3,0
2017,8,32,9,2017-08-09,2,2,1,21.8,30.0,28.7,24.7,31.3,18.0,61.0,43.0,56.0,0,2,2,Spuren
2017,8,32,10,2017-08-10,2,8,8,25.3,32.0,22.2,27.1,32.9,21.3,,,,2,2,1,21.3
2017,8,32,11,2017-08-11,9,7,9,16.8,20.1,17.7,20.3,24.5,16.0,86.0,68.0,72.0,3,4,4,0.2
2017,8,32,12,2017-08-12,8,8,8,17.7,22.1,19.1,19.0,23.1,14.9,68.0,46.0,63.0,3,4,3,0
2017,8,32,13,2017-08-13,9,6,1,17.0,,21.3,20.4,24.6,16.1,73.0,54.0,63.0,3,3,3,0
2017,8,33,14,2017-08-14,1,5,5,,26.7,23.8,22.1,28.0,16.1,73.0,38.0,48.0,1,2,2,0
2017,8,33,15,2017-08-15,1,1,1,19.1,30.3,26.1,23.0,30.7,15.2,69.0,34.0,43.0,1,2,2,0
2017,8,33,16,2017-08-16,3,9,8,22.0,27.1,24.3,22.5,28.5,16.5,67.0,45.0,59.0,3,4,2,0
2017,8,33,17,2017-08-17,1,2,7,20.6,29.2,25.3,24.1,30.3,17.9,76.0,37.0,49.0,1,1,1,0
2017,8,33,18,2017-08-18,8,8,1,21.6,32.8,29.7,25.9,33.9,17.8,,,,1,2,3,Spuren
2017,8,33,19,2017-08-19,9,10,10,20.6,18.0,17.5,23.6,29.7,17.5,67.0,90.0,92.0,3,1,3,8.9
2017,8,33,20,2017-08-20,9,4,6,16.9,24.4,17.9,20.1,24.7,15.4,74.0,36.0,61.0,4,3,4,Spuren
2017,8,34,21,2017-08-21,4,9,5,15.9,20.6,18.4,18.6,22.8,14.3,57.0,43.0,55.0,3,3,2,0
2017,8,34,22,2017-08-22,0,6,7,15.6,22.4,19.4,17.7,23.3,12.1,64.0,40.0,50.0,2,2,2,0
2017,8,34,23,2017-08-23,1,1,1,14.7,22.5,18.7,17.7,23.4,11.9,65.0,36.0,52.0,2,2,1,0
2017,8,34,24,2017-08-24,8,9,8,14.9,27.9,24.4,20.2,29.6,10.8,73.0,36.0,53.0,1,1,1,Spuren
2017,8,34,25,2017-08-25,8,1,0,21.8,30.7,26.6,25.2,31.8,18.6,,,,0,2,2,0
2017,8,34,26,2017-08-26,5,1,4,19.9,32.6,26.9,25.7,33.5,17.8,77.0,33.0,49.0,1,1,2,0
2017,8,34,27,2017-08-27,8,5,9,24.4,31.6,21.6,27.3,33.3,21.3,,,,1,2,3,1.3
2017,8,35,28,2017-08-28,8,9,4,19.6,23.6,84.4,22.1,25.4,18.7,64.0,50.0,58.0,1,2,2,0
2017,8,35,29,2017-08-29,1,2,4,16.1,104.0,21.6,20.0,27.0,12.9,70.0,30.0,41.0,1,2,2,0
